,home_victory,home_runs,away_runs,last_week_home_win_rate_ratio,last_year_home_st_ERA,last_3_week_home_st_ERA,last_week_home_re_ERA,last_week_home_runs_ave,last_year_away_st_ERA,last_3_week_away_st_ERA,last_week_away_re_ERA,last_week_away_runs_ave,last_week_home_team_OPS,last_week_away_team_OPS,last_week_home_OPS_ratio,last_year_home_win_rate,last_year_away_win_rate,last_year_home_st_ERA_ratio,last_3_week_home_st_ERA_ratio,last_year_home_st_APP,last_year_home_st_IP,last_year_away_st_APP,last_year_away_st_IP,home_st_pitching_interval,away_st_pitching_interval,this_year_home_st_IP_div_match,this_year_away_st_IP_div_match
2290,0,0,6,0.33333366666599995,4.0,4.0754716981132075,3.8571428571428563,3.3333333333333335,3.44,2.5,4.408163265306122,6.166666666666667,0.6274322046882181,0.8806633291614517,0.4160427443787934,0.444,0.564,0.5376343984853768,0.6197991027296846,0.0,0.0,16.0,96.66666666666667,6.0,7.0,1.1020408163265305,1.0354609929078014
2291,1,3,1,0.4705882768165504,5.87,1.2857142857142856,0.7714285714285714,4.166666666666667,0.0,5.3999999999999995,3.0,6.25,0.7297345132743362,0.8363433943592281,0.46596309782379086,0.514,0.561,0.9999998296423067,0.19230778435237217,12.0,38.333333333333336,2.0,2.6666666666666665,7.0,7.0,0.5247524752475248,0.3333333333333333
2292,1,7,5,0.6249997656254395,3.64,9.281249999999998,7.199999999999999,6.5,9.53,3.5999999999999996,3.8571428571428563,3.6,0.9522585010996447,0.6139445456385347,0.6080045004910738,0.633,0.428,0.27638575909100094,0.7205239832277173,35.0,116.0,4.0,17.0,7.0,10.0,0.5886524822695035,0.050505050505050504
2293,1,2,1,0.45454553718993235,2.77,5.3999999999999995,2.8421052631578947,4.6,4.15,2.0377358490566038,0.8852459016393441,2.3333333333333335,0.7501794687724336,0.5573384948384948,0.5737431451424867,0.42,0.55,0.4002890461592352,0.7260273364817411,15.0,52.0,5.0,26.0,21.0,7.0,0.40277777777777785,0.5154639175257731
2294,0,6,7,0.33333366666599995,3.47,5.0625,3.0857142857142854,2.6666666666666665,4.12,4.12,4.0754716981132075,6.0,0.5745446503960436,0.8280350438047559,0.40963422810952893,0.444,0.564,0.45718051194189413,0.5513204353236187,27.0,184.0,7.0,39.333333333333336,8.0,21.0,0.98989898989899,0.0
2295,0,2,3,0.4705882768165504,6.43,5.0,1.4210526315789473,3.5,2.99,13.5,1.5882352941176472,5.25,0.7063242568535897,0.7592814371257486,0.4819333465714191,0.514,0.561,0.6825901947791518,0.27027029510591405,4.0,21.0,25.0,159.0,6.0,20.0,1.173202614379085,0.9377289377289377
2296,1,11,3,0.384615739643878,3.84,1.2857142857142856,5.785714285714286,5.25,2.98,5.25,3.5999999999999996,4.0,0.8329004329004328,0.6861229223038268,0.5483131184565853,0.319,0.529,0.5630498348827463,0.1967214042819746,26.0,131.0,21.0,133.0,7.0,7.0,0.624113475177305,0.7673611111111112
2297,1,3,2,0.7692301479304279,4.0,5.625,7.147058823529411,5.5,3.14,4.5,3.6818181818181817,3.0,0.85170037949965,0.6048792836123154,0.5847262604779214,0.633,0.428,0.5602240727663661,0.5555555445816208,24.0,141.33333333333334,18.0,48.666666666666664,7.0,16.0,0.8771929824561404,0.5
2298,0,0,10,0.5555554320990398,3.38,0.0,2.1176470588235294,3.4,2.28,2.28,1.08,1.8333333333333333,0.697824211045365,0.5652293577981651,0.5524897979460228,0.42,0.55,0.5971731105395369,4.3859610649464345e-07,4.0,8.0,8.0,43.333333333333336,12.0,21.0,0.05498281786941579,0.3605442176870748
2299,1,7,6,0.2857146530605947,3.24,4.090909090909091,2.9531249999999996,3.3333333333333335,4.0,2.769230769230769,1.7234042553191486,6.166666666666667,0.6044589383870703,0.8369106585947532,0.41936429050035867,0.444,0.564,0.4475138266536391,0.5963302471453102,25.0,136.0,0.0,0.0,7.0,7.0,0.75,0.28472222222222227
2300,0,1,3,0.3333336111106481,4.0,2.5312499999999996,4.569230769230769,4.2,2.39,6.75,1.3499999999999999,4.8,0.733715925394548,0.77934164416614,0.4849226758817778,0.529,0.561,0.6259780513370731,0.27272732170185654,0.0,0.0,22.0,143.0,7.0,6.0,1.013745704467354,1.25
2301,1,3,0,0.400000479997696,5.23,6.517241379310344,3.3749999999999996,2.8333333333333335,3.66,11.423076923076922,3.5999999999999996,5.5,0.563933522703184,0.835032437442076,0.40310739415319913,0.428,0.319,0.588301442451869,0.3632734683361877,14.0,75.66666666666667,25.0,159.33333333333334,7.0,9.0,0.8646864686468646,1.217543859649123
2302,1,9,3,0.6249998125002812,2.78,5.0625,4.764705882352941,5.333333333333333,4.0,1.0588235294117647,1.8409090909090908,3.3333333333333335,0.8252306289241993,0.7033629441624365,0.5398626838773368,0.633,0.514,0.41002952506503687,0.8270269201785918,25.0,155.0,0.0,0.0,7.0,8.0,0.71875,0.27184466019417475
2303,0,3,7,0.4285715510201983,3.95,2.5312499999999996,1.2272727272727273,2.5714285714285716,1.97,4.153846153846154,2.2978723404255317,5.5,0.648621130391456,0.8210191598817191,0.44134686200722695,0.55,0.564,0.6672296732332186,0.3786408130064162,8.0,43.333333333333336,26.0,187.33333333333334,7.0,7.0,0.5016835016835016,1.0824742268041236
2304,1,2,1,0.5,3.44,12.103448275862068,3.4285714285714275,4.166666666666667,3.39,1.1489361702127658,1.08,2.25,0.6773153929823148,0.5492918165467626,0.5521860524872927,0.444,0.38299999999999995,0.5036603210365092,0.9133033755929246,17.0,117.66666666666667,23.0,143.0,7.0,7.0,1.1386138613861385,0.3649122807017544
2305,1,5,0,0.5555554320990398,2.64,8.181818181818182,1.6199999999999999,3.5,3.44,4.05,3.0,2.8333333333333335,0.7785925106068992,0.6406476828587382,0.5485981260900292,0.657,0.42,0.4342105479570566,0.6688962934543407,22.0,143.0,15.0,91.66666666666667,10.0,7.0,0.8936170212765957,1.0374149659863947
2306,0,3,8,0.1935489802277802,3.57,4.5,3.3749999999999996,3.0,4.35,3.5999999999999996,1.6363636363636362,4.5,0.6551671407162736,0.7777102576567817,0.4572387989790165,0.529,0.561,0.4507575881925282,0.5555555418381378,22.0,123.66666666666667,15.0,78.66666666666667,10.0,6.0,0.6496598639455783,0.8207885304659498
2307,0,7,8,0.4545457024779864,4.84,2.8421052631578947,3.3061224489795915,2.6666666666666665,4.0,7.363636363636363,3.9375,4.4,0.5902658068909745,0.7368421052631579,0.44477604382063246,0.428,0.319,0.5475113014680313,0.27848105606887885,22.0,119.0,0.0,0.0,7.0,7.0,1.022875816993464,0.32291666666666663
2309,0,0,10,0.4285715510201983,2.76,4.090909090909091,1.5882352941176472,2.857142857142857,3.73,6.0,2.3478260869565215,6.0,0.6653140096618357,0.8697439623687783,0.43341295363701565,0.55,0.564,0.4252696686380065,0.4054054241538799,26.0,176.0,23.0,125.0,7.0,7.0,1.13,0.4659863945578232
2310,1,6,3,0.7272722314060406,4.0,2.454545454545454,3.6610169491525424,4.0,4.0,2.6999999999999997,1.4210526315789473,2.0,0.634428249691922,0.5564860611510791,0.5327236761835832,0.444,0.38299999999999995,0.5,0.47619048542873577,0.0,0.0,0.0,0.0,7.0,7.0,0.19934640522875816,0.9131944444444445
2311,0,1,3,0.5555554320990398,4.0,2.25,1.1999999999999997,3.5,4.0,7.0,3.5999999999999996,2.3333333333333335,0.7304351699256157,0.6136434384310936,0.5434467637414874,0.657,0.42,0.5,0.2432432987582057,0.0,0.0,0.0,0.0,10.0,7.0,0.038596491228070184,1.0269360269360268
2312,1,12,5,0.1935489802277802,2.98,9.0,4.790322580645162,3.2,4.0,4.0,0.5510204081632654,4.166666666666667,0.676501955207963,0.7648448043184886,0.46935406121856815,0.529,0.561,0.42693411835698614,0.6923076627218979,24.0,148.0,0.0,0.0,7.0,21.0,0.6026936026936027,0.060283687943262415
2313,0,1,3,0.29411837369985755,4.0,4.0,4.408163265306122,3.1666666666666665,5.11,6.0,3.1153846153846154,4.2,0.5857945791106964,0.7249295207410391,0.44692439787821053,0.428,0.319,0.4390779497084633,0.400000019999996,0.0,0.0,23.0,123.0,21.0,7.0,0.09061488673139159,0.7731958762886596
2314,0,4,8,0.7142854081637026,7.16,7.16,3.0,5.5,5.68,2.769230769230769,3.7799999999999994,2.6666666666666665,0.8142618482370527,0.6328704299001329,0.5626727152304333,0.633,0.514,0.5576323897768863,0.721103147283221,5.0,27.333333333333332,3.0,6.0,21.0,7.0,0.12244897959183673,0.3238095238095238
2315,1,3,1,0.3750001874997187,4.19,4.0212765957446805,3.91304347826087,2.857142857142857,1.42,4.695652173913043,1.255813953488372,7.166666666666667,0.6835839598997493,0.8960905349794239,0.43273722663480463,0.55,0.564,0.7468804823955499,0.4613180604510616,19.0,103.0,3.0,6.0,7.0,7.0,0.933993399339934,0.7104377104377102
2316,1,3,2,0.9999985000045001,4.15,4.15,2.953125,4.5,4.0,4.0,6.136363636363637,2.0,0.6747916666666667,0.6022988505747127,0.5283820195644959,0.444,0.38299999999999995,0.5092024517294598,0.5092024517294598,3.0,13.0,0.0,0.0,21.0,21.0,0.0,0.0
2317,1,11,5,0.5555554320990398,4.78,1.2857142857142856,1.3499999999999999,3.25,3.68,6.5,2.3684210526315788,1.8333333333333333,0.759185675741967,0.572709801409353,0.570003944578088,0.657,0.42,0.5650118049617482,0.16513770069857225,15.0,58.333333333333336,22.0,117.0,8.0,7.0,0.07291666666666667,0.89
2318,1,6,5,0.5999998000004,2.83,2.547169811320755,2.6999999999999997,4.6,5.77,4.5,4.82142857142857,3.6666666666666665,0.7482174688057042,0.7082319052255761,0.5137270695065262,0.319,0.514,0.3290698071930681,0.3614458224544654,22.0,124.0,12.0,57.666666666666664,7.0,7.0,0.6802721088435373,0.5817610062893083
2319,0,5,6,0.29411837369985755,4.0,5.823529411764706,5.5102040816326525,3.3333333333333335,7.07,2.7931034482758617,4.235294117647059,4.6,0.5788888888888888,0.8065862708719851,0.4178269706320842,0.428,0.529,0.361336971754838,0.6758474168113104,0.0,0.0,4.0,14.0,7.0,7.0,1.1025641025641026,0.24333333333333335
2320,1,7,4,0.454545516528841,4.96,7.448275862068964,4.0754716981132075,4.5,4.01,2.5,2.0454545454545454,5.166666666666667,0.7478546133959025,0.7879929524666367,0.48693283761914474,0.561,0.633,0.5529542802777525,0.748700123311587,18.0,98.0,13.0,76.0,7.0,7.0,0.8245614035087718,0.9158249158249158
2321,0,1,3,0.9999975000124999,4.74,2.076923076923077,4.285714285714286,2.0,2.87,1.2857142857142856,5.586206896551725,2.0,0.5774171737660581,0.5398084251725204,0.5168313134917728,0.42,0.38299999999999995,0.6228646194836742,0.6176469888504839,25.0,169.0,53.0,53.333333333333336,7.0,13.0,0.726072607260726,0.4727891156462585
2322,1,7,6,0.5,3.44,1.8,2.511627906976744,6.166666666666667,4.0,2.745762711864407,3.796875,4.0,0.8367516918271733,0.6668901114141741,0.5564833925363191,0.564,0.444,0.46236560151462325,0.395973200131105,16.0,96.66666666666667,0.0,0.0,7.0,7.0,1.1033333333333333,1.0256410256410258
2323,1,2,1,0.652173648393655,2.64,4.5,2.8421052631578947,5.0,2.57,5.2105263157894735,3.1153846153846154,3.1666666666666665,0.8842301649646505,0.660746136948236,0.572326037538476,0.657,0.55,0.5067178477090796,0.4634146416815373,24.0,160.0,25.0,185.33333333333334,7.0,7.0,0.563573883161512,1.088235294117647
2324,0,5,11,0.6666663888893518,4.0,4.0,3.214285714285714,5.6,5.87,0.6923076923076923,5.9399999999999995,3.8333333333333335,0.8323316062176165,0.7158544822927724,0.5376172879956939,0.319,0.514,0.40526850957071736,0.8524588661650734,0.0,0.0,12.0,38.333333333333336,21.0,7.0,0.0,0.5389408099688474
2325,1,5,1,0.29411837369985755,9.53,4.218749999999999,6.456521739130435,3.8333333333333335,3.4,3.4,4.235294117647059,5.0,0.6350906613562519,0.8194866972730792,0.43661525293828773,0.428,0.529,0.7370455936511068,0.5537325535730786,4.0,17.0,18.0,106.0,7.0,21.0,0.05714285714285714,0.6798679867986799
2326,0,4,6,0.5263157479225032,0.0,5.0625,5.170212765957446,4.5,3.64,8.59090909090909,1.956521739130435,4.833333333333333,0.7335996635828428,0.7518983563126178,0.49384088955868727,0.561,0.633,2.747251237774045e-07,0.37078653578158116,2.0,2.6666666666666665,35.0,116.0,7.0,7.0,0.4166666666666667,0.6633333333333333
2327,1,4,1,0.5714283265314519,2.77,0.0,4.263157894736842,1.8333333333333333,3.13,3.5999999999999996,5.4,2.25,0.5841205526848923,0.5022144402101143,0.5376983679115886,0.42,0.38299999999999995,0.46949153576558106,2.777776234568759e-07,15.0,52.0,19.0,74.66666666666667,7.0,8.0,0.4281045751633987,0.5589225589225588
2328,0,3,4,0.5,4.12,6.0,2.4,6.333333333333333,3.74,4.5,2.953125,5.0,0.8176685316593886,0.6811536416799575,0.5455407227113803,0.564,0.444,0.5241730218389258,0.5714285578231318,7.0,39.333333333333336,24.0,149.0,7.0,18.0,0.0594059405940594,0.9269841269841269
2329,1,6,3,0.692307337278762,3.24,5.906249999999999,4.21875,4.75,4.15,1.8305084745762712,3.2727272727272725,3.0,0.8156013001083424,0.6922077922077923,0.5409181469091044,0.657,0.55,0.4384303278943632,0.7634010409665003,25.0,153.0,5.0,26.0,12.0,7.0,1.0476190476190477,0.5501618122977346
2330,1,7,0,0.6249997656254395,3.84,2.25,5.684210526315789,5.5,6.43,1.956521739130435,6.882352941176471,5.166666666666667,0.8136821419798574,0.8054774162730216,0.5025336371777,0.319,0.514,0.373904600992288,0.5348837043446987,26.0,131.0,4.0,21.0,7.0,7.0,0.6466666666666667,1.080246913580247
2331,1,11,5,0.5,4.0,3.5999999999999996,5.785714285714286,3.8333333333333335,4.0,4.218749999999999,3.6610169491525424,4.333333333333333,0.6366768339514165,0.758659469185785,0.45628916306409106,0.428,0.529,0.5,0.46043166479765574,0.0,0.0,0.0,0.0,15.0,12.0,0.4339622641509434,0.4803921568627451
2332,1,3,2,0.5263157479225032,2.39,5.625,5.303571428571429,5.0,4.0,3.9375,2.0454545454545454,4.666666666666667,0.764607201309329,0.7869707652316349,0.4927932838682408,0.561,0.633,0.3740219486629269,0.5882352756632103,22.0,143.0,24.0,141.33333333333334,6.0,7.0,1.1649484536082475,1.0132013201320131
2333,0,2,6,0.6249995312517578,16.62,16.62,4.584905660377358,2.1666666666666665,9.31,9.31,5.7857142857142865,2.0,0.6145683776022972,0.4649049798862533,0.5693224138779318,0.42,0.38299999999999995,0.6409564102617502,0.6409564102617502,10.0,8.333333333333334,18.0,19.333333333333332,21.0,21.0,0.0,0.16333333333333336
2335,0,2,3,0.7058819896200184,3.68,3.857142857142857,4.609756097560976,5.0,2.28,0.0,3.042253521126761,3.3333333333333335,0.81215566550865,0.6931199472034317,0.5395395093429932,0.657,0.55,0.6174496250169044,0.9999997407408753,13.0,71.0,8.0,43.333333333333336,11.0,7.0,0.9292929292929293,0.407051282051282
2336,0,1,6,0.5,4.0,4.2,6.157894736842105,4.142857142857143,3.14,3.0,6.923076923076923,5.333333333333333,0.7454844620620023,0.7814668423364075,0.4882175744011098,0.514,0.428,0.5602240727663661,0.5833333101851916,0.0,0.0,18.0,48.666666666666664,7.0,8.0,0.290519877675841,0.5233644859813084
2337,1,3,2,0.5,3.66,8.0,6.75,4.833333333333333,2.99,1.5,6.113207547169812,5.0,0.7517596782302665,0.743753151154583,0.5026768500137097,0.319,0.561,0.55037592469897,0.8421051911357491,25.0,159.33333333333334,25.0,159.0,7.0,8.0,1.2673267326732673,0.9319727891156462
2338,1,7,5,0.4545455785120585,4.0,3.552631578947368,5.142857142857142,4.666666666666667,2.78,3.0566037735849054,2.142857142857143,4.5,0.8055272841149299,0.7923926002846045,0.5041099319053975,0.529,0.633,0.5899704749349632,0.5375253436141474,0.0,0.0,25.0,155.0,7.0,7.0,1.022653721682848,0.6241830065359477
2339,0,0,1,0.5,3.95,4.6730769230769225,3.130434782608696,2.1666666666666665,3.39,1.6875,4.263157894736842,2.6666666666666665,0.6046330845771144,0.5415696707682075,0.5275097113118994,0.55,0.38299999999999995,0.5381471285702647,0.7346938037546316,8.0,43.333333333333336,23.0,143.0,7.0,7.0,0.5238095238095238,0.4224422442244225
2340,0,3,5,0.6428568367353499,1.97,3.951219512195122,1.0,4.833333333333333,3.38,6.3,3.5,2.5,0.7553191489361701,0.6469642857142857,0.5386351505496083,0.564,0.42,0.3682243483273464,0.38543899451344865,26.0,187.33333333333334,4.0,8.0,7.0,8.0,0.970873786407767,0.10576923076923077
2341,0,0,9,0.5555554814815803,3.44,7.559999999999999,1.5211267605633803,3.142857142857143,2.64,4.609756097560975,4.0212765957446805,4.5,0.5639652004515971,0.7929330368173956,0.4156282210128601,0.444,0.657,0.5657894520429434,0.6212121012919025,17.0,117.66666666666667,22.0,143.0,7.0,7.0,1.1401869158878504,0.74
2342,1,10,0,0.5,1.59,4.05,4.90909090909091,3.857142857142857,1.5,2.571428571428571,6.0,5.833333333333333,0.7235023041474654,0.7859120657828494,0.4793264981178544,0.514,0.428,0.5145630973701636,0.6116504517129164,25.0,187.0,2.0,12.0,7.0,13.0,1.1727272727272726,0.5648148148148148
2343,0,3,4,0.6249998125002812,4.0,14.727272727272727,5.5,5.333333333333333,4.35,2.8421052631578947,5.120689655172415,4.833333333333333,0.8144350462815193,0.7261398176291793,0.5286565848634598,0.319,0.561,0.47904192118756384,0.838235255614832,0.0,0.0,15.0,78.66666666666667,7.0,7.0,0.3627450980392157,0.8484848484848485
2344,0,1,4,0.7142851020425657,3.57,8.307692307692308,5.571428571428571,5.666666666666667,3.65,1.7142857142857142,3.6610169491525424,3.8333333333333335,0.8689922480620156,0.719811320754717,0.5469475680427889,0.529,0.633,0.4944598353296855,0.8289473027758671,22.0,123.66666666666667,24.0,145.33333333333334,7.0,7.0,0.6378205128205129,1.0938511326860842
2345,1,3,2,0.400000239999424,4.0,4.0,3.375,1.6666666666666667,4.0,3.5,4.263157894736842,2.6666666666666665,0.5549061612257253,0.5668422901299613,0.49467967667358453,0.55,0.38299999999999995,0.5,0.5333333244444468,0.0,0.0,0.0,0.0,21.0,7.0,0.10691823899371068,0.9183006535947713
2346,1,7,6,0.4444445679009602,3.4,3.4,1.5,4.166666666666667,3.44,4.846153846153846,2.655737704918033,3.3333333333333335,0.6871811001607604,0.7247153934994226,0.4867078452608949,0.564,0.42,0.49707602424677655,0.4123134541030802,20.0,116.0,15.0,91.66666666666667,21.0,8.0,0.9711538461538461,1.034920634920635
2347,0,2,7,0.5,4.0,2.6999999999999997,3.0422535211267605,2.857142857142857,4.0,4.0,4.395348837209302,5.166666666666667,0.5692268173645003,0.8683878080712957,0.39595229993708914,0.444,0.657,0.5,0.4029851035865363,0.0,0.0,0.0,0.0,7.0,21.0,0.21604938271604937,0.0
2348,1,6,5,0.5,5.68,0.5625,6.749999999999999,5.833333333333333,4.0,0.0,5.3999999999999995,4.666666666666667,0.8757050964868878,0.708129239967805,0.5529019521366705,0.514,0.428,0.5867768415750327,0.9999982222285433,3.0,6.0,0.0,0.0,7.0,7.0,0.3363363363363363,0.15902140672782875
2349,1,8,5,0.5714284489798018,5.11,3.9375,5.651162790697675,4.5,4.25,4.25,4.5,4.166666666666667,0.7620092813244701,0.7060278902384165,0.5190667485028514,0.319,0.561,0.5459401611238973,0.480916035196083,23.0,123.0,10.0,53.0,7.0,21.0,0.802588996763754,0.19
2350,0,7,9,0.5999997600005761,2.98,5.684210526315789,5.5,5.333333333333333,11.05,11.05,3.7058823529411766,4.166666666666667,0.8520829619064598,0.729361272405958,0.5388005112155785,0.529,0.633,0.21240203672102112,0.33967606885456636,24.0,148.0,3.0,7.0,7.0,21.0,0.6412698412698413,0.0
2351,0,7,8,0.5,4.19,3.375,1.1020408163265305,2.1666666666666665,4.0,3.0,1.0188679245283019,2.5,0.5721242060691603,0.5368782161234991,0.5158908534554753,0.55,0.38299999999999995,0.5115995087669087,0.5294117554786649,19.0,103.0,0.0,0.0,7.0,7.0,0.9376947040498442,0.05825242718446602
2352,1,7,4,0.5454544214879414,3.73,2.769230769230769,2.25,3.6666666666666665,4.0,0.8181818181818181,4.189655172413794,3.8333333333333335,0.7027956674473068,0.7717795979151154,0.4766088811848971,0.564,0.42,0.48253558019778,0.7719296729592857,23.0,125.0,0.0,0.0,8.0,8.0,0.4603174603174603,1.0157232704402515
2353,0,4,8,0.3750001874997187,4.46,5.3999999999999995,4.5,2.2857142857142856,4.0,1.9285714285714286,3.068181818181818,6.166666666666667,0.5105833989329135,0.8567310332204632,0.37342061703305385,0.444,0.657,0.5271867548021856,0.736842040627903,23.0,133.0,0.0,0.0,14.0,8.0,0.07339449541284404,0.13725490196078433
2354,0,1,4,0.400000239999424,7.07,3.5999999999999996,5.2388059701492535,4.5,5.77,4.82142857142857,6.749999999999999,5.5,0.8281058902434213,0.84037558685446,0.4963230947482916,0.529,0.514,0.550623045074292,0.4274809332530438,4.0,14.0,12.0,57.666666666666664,7.0,7.0,0.27358490566037735,0.6011904761904763
2355,1,4,1,0.5,4.0,5.294117647058823,7.3125,5.333333333333333,4.96,5.9399999999999995,3.1764705882352944,4.166666666666667,0.8065515062144513,0.7274289099526066,0.5257899629708271,0.428,0.561,0.4464285833864769,0.47125353951921484,0.0,0.0,18.0,98.0,7.0,7.0,1.096969696969697,0.8481848184818482
2356,0,5,10,0.4285715510201983,4.01,3.7058823529411766,5.60377358490566,5.0,2.83,3.3749999999999996,6.000000000000001,5.333333333333333,0.7474968213604577,0.8156142180855331,0.47821095398660285,0.633,0.319,0.5862572847200922,0.5233644793819955,13.0,76.0,22.0,124.0,7.0,7.0,1.0444444444444443,0.6730769230769232
2357,0,5,10,0.2857146530605947,4.74,1.565217391304348,3.3061224489795915,3.6666666666666665,2.64,1.7999999999999998,3.857142857142857,5.666666666666667,0.7620584844355938,0.7974641455899629,0.4886485580674809,0.42,0.657,0.6422763842069419,0.46511629980168234,25.0,169.0,24.0,160.0,7.0,7.0,0.7507788161993769,0.6407766990291263
2358,1,6,5,0.6249995312517578,2.57,3.15,4.500000000000001,2.8333333333333335,4.0,4.0,6.75,2.8333333333333335,0.584593837535014,0.5325130662020906,0.5233105583533212,0.55,0.444,0.3911720270404788,0.4405594571861658,25.0,185.33333333333334,0.0,0.0,7.0,21.0,1.1604938271604939,0.0
2359,1,6,4,0.5263157479225032,2.87,0.6923076923076923,1.3499999999999999,3.5,3.44,3.0,1.3728813559322035,4.666666666666667,0.6447844094902918,0.7797054141731649,0.45264234168557005,0.38299999999999995,0.564,0.45483361178015475,0.18750016927074165,53.0,53.333333333333336,16.0,96.66666666666667,7.0,7.0,0.5064102564102565,1.0377358490566035
2360,1,2,0,0.20000071999827201,3.84,3.84,5.0625,3.6666666666666665,5.87,1.4464285714285712,5.684210526315789,5.333333333333333,0.7806324110671936,0.8457971014492753,0.4799669491113523,0.529,0.514,0.39546861061408634,0.7263882402530641,25.0,152.0,12.0,38.333333333333336,21.0,7.0,0.16822429906542055,0.56047197640118
2361,0,2,5,0.6666663333339999,9.53,2.6341463414634143,7.199999999999998,5.166666666666667,0.0,6.75,2.7794117647058827,3.1666666666666665,0.8039823008849558,0.7357398956975227,0.52216062265612,0.428,0.561,0.9999998950682276,0.28070180112398263,4.0,17.0,2.0,2.6666666666666665,7.0,7.0,0.12612612612612611,0.4019607843137255
2362,1,7,4,0.4285715510201983,3.64,6.319148936170212,8.694915254237289,5.166666666666667,12.0,12.0,4.821428571428572,6.0,0.7646145691352415,0.851125021147014,0.4732288381951884,0.633,0.319,0.23273660706693006,0.34494775211952533,35.0,116.0,2.0,6.0,7.0,21.0,0.5943396226415094,0.13333333333333333
2363,0,6,9,0.2857146530605947,2.77,0.0,3.2399999999999998,4.333333333333333,3.24,2.25,4.609756097560976,7.0,0.8024263799770535,0.885880858924036,0.4752845699455442,0.42,0.657,0.46089851550798155,4.444440493830672e-07,15.0,52.0,25.0,153.0,7.0,7.0,0.46296296296296297,0.9358974358974359
2364,0,1,3,0.7142851020425657,4.15,4.82142857142857,4.108695652173914,3.6666666666666665,3.74,3.0,7.6499999999999995,2.6666666666666665,0.666699985006747,0.5576709714640748,0.5445245017314613,0.55,0.444,0.5259822494341573,0.6164383263901996,5.0,26.0,24.0,149.0,7.0,7.0,0.636085626911315,0.9309309309309309
2365,0,3,8,0.6249997656254395,3.13,3.75,1.3278688524590163,4.0,4.0,3.5999999999999996,1.3064516129032258,4.166666666666667,0.710334257772588,0.7987577639751553,0.4707030767745494,0.38299999999999995,0.564,0.4389901994417393,0.510204078856033,19.0,74.66666666666667,0.0,0.0,7.0,6.0,0.6349206349206349,0.37383177570093457
2366,1,6,0,0.400000239999424,4.0,4.11864406779661,5.225806451612903,3.8333333333333335,6.43,5.5,4.35483870967742,3.5,0.8113821138211381,0.6873619920131548,0.5413746820838858,0.529,0.514,0.38350913067897785,0.42819384752973744,0.0,0.0,4.0,21.0,6.0,7.0,1.0401234567901234,1.0584795321637428
2367,1,4,3,0.5,5.23,1.1489361702127658,5.785714285714285,4.666666666666667,2.39,3.5,2.288135593220339,3.3333333333333335,0.7788957688338494,0.7611356751003029,0.505766146465223,0.428,0.561,0.6863516571255492,0.2471396968826933,14.0,75.66666666666667,22.0,143.0,13.0,7.0,0.8601190476190476,1.2427184466019416
2368,1,9,8,0.4285715510201983,4.0,3.789473684210526,8.19642857142857,5.333333333333333,3.84,1.6363636363636362,3.2586206896551726,5.833333333333333,0.7529574936770824,0.8505454545454545,0.4695703830864336,0.633,0.319,0.5102040790295717,0.698412625276475,24.0,141.33333333333334,26.0,131.0,7.0,7.0,0.9190031152647976,0.559748427672956
2369,0,2,6,0.16666733333199998,4.0,4.0,5.303571428571428,4.666666666666667,3.68,6.75,3.2142857142857144,7.5,0.8194135704456442,0.9294955425092412,0.46852838971214267,0.42,0.657,0.5208333279079875,0.3720930470524564,0.0,0.0,13.0,71.0,21.0,7.0,0.0,0.8634920634920634
2370,0,2,4,0.5263157479225032,4.0,4.0,1.6363636363636362,4.333333333333333,1.42,3.0,1.306451612903226,5.0,0.7518921868697653,0.7951707079717785,0.48601268208089043,0.38299999999999995,0.564,0.7380072922482317,0.571428551020414,0.0,0.0,3.0,6.0,21.0,11.0,0.0,0.7160493827160492
2371,1,2,0,0.5999997600005761,4.0,4.609756097560975,6.48,3.5,2.99,3.5999999999999996,2.368421052631579,3.3333333333333335,0.7136805846483265,0.7383592471358429,0.49150207110462224,0.514,0.561,0.57224604513704,0.5614973112216889,0.0,0.0,25.0,159.0,7.0,7.0,0.3420289855072464,0.9198717948717949
2372,0,3,6,0.5,3.66,2.769230769230769,4.714285714285714,6.0,3.57,6.230769230769231,2.547169811320755,4.0,0.8804197735432201,0.8227272727272728,0.5169370287029182,0.319,0.529,0.5062240646683085,0.30769235042734094,25.0,159.33333333333334,22.0,123.66666666666667,7.0,6.0,1.2523364485981308,0.7094801223241591
2373,0,3,5,0.5714284489798018,2.78,4.576271186440678,7.838709677419355,6.5,3.14,2.076923076923077,5.09433962264151,3.5,0.8266139148895107,0.6869108049311095,0.5461515785401109,0.633,0.428,0.4695946048666875,0.687830631367394,25.0,155.0,18.0,48.666666666666664,7.0,7.0,0.7654320987654322,0.5575221238938053
2374,1,7,1,0.29411837369985755,3.38,8.437499999999998,6.872727272727272,4.666666666666667,2.28,0.6428571428571428,5.538461538461538,3.4,0.8432796355056545,0.6386168910648715,0.5690543303028124,0.42,0.55,0.5971731105395369,0.9292034452885233,4.0,8.0,8.0,43.333333333333336,7.0,8.0,0.15757575757575756,0.4515151515151515
