url,date,team,opponent,place,home,runs,opponent_runs,victory,hits,errors,game_info,batter1_name,batter1_url,batter1_at_bat,batter1_hit,batter1_two_hit,batter1_three_hit,batter1_homerun,batter1_strikeout,batter1_four_balls,batter1_dead_ball,batter1_rbi,batter1_steal,batter1_position,batter2_name,batter2_url,batter2_at_bat,batter2_hit,batter2_two_hit,batter2_three_hit,batter2_homerun,batter2_strikeout,batter2_four_balls,batter2_dead_ball,batter2_rbi,batter2_steal,batter2_position,batter3_name,batter3_url,batter3_at_bat,batter3_hit,batter3_two_hit,batter3_three_hit,batter3_homerun,batter3_strikeout,batter3_four_balls,batter3_dead_ball,batter3_rbi,batter3_steal,batter3_position,batter4_name,batter4_url,batter4_at_bat,batter4_hit,batter4_two_hit,batter4_three_hit,batter4_homerun,batter4_strikeout,batter4_four_balls,batter4_dead_ball,batter4_rbi,batter4_steal,batter4_position,batter5_name,batter5_url,batter5_at_bat,batter5_hit,batter5_two_hit,batter5_three_hit,batter5_homerun,batter5_strikeout,batter5_four_balls,batter5_dead_ball,batter5_rbi,batter5_steal,batter5_position,batter6_name,batter6_url,batter6_at_bat,batter6_hit,batter6_two_hit,batter6_three_hit,batter6_homerun,batter6_strikeout,batter6_four_balls,batter6_dead_ball,batter6_rbi,batter6_steal,batter6_position,batter7_name,batter7_url,batter7_at_bat,batter7_hit,batter7_two_hit,batter7_three_hit,batter7_homerun,batter7_steal,batter7_strikeout,batter7_four_balls,batter7_rbi,batter9_run,batter7_dead_ball,batter8_name,batter8_url,batter8_at_bat,batter8_hit,batter8_two_hit,batter8_three_hit,batter8_homerun,batter8_steal,batter8_strikeout,batter8_four_balls,batter8_rbi,batter8_dead_ball,batter9_name,batter9_url,batter9_at_bat,batter9_hit,batter9_two_hit,batter9_three_hit,batter9_homerun,batter9_strikeout,batter9_four_balls,batter9_dead_ball,batter9_rbi,batter9_steal,batter9_position,other_batters_at_bat,other_batters_hit,other_batters_steal,other_batters_strikeout,other_batters_two_hit,other_batters_three_hit,other_batters_homerun,other_batters_four_balls,other_batters_dead_ball,st_name,st_url,st_pitches,st_batters,st_times,st_hits,st_homerun,st_four_balls,st_dead_ball,st_strikeout,st_wild_pitches,st_boke,st_runs,st_responsible_runs,re_pitches,re_batters,re_times,re_times_decimal,re_hits,re_homerun,re_four_balls,re_dead_ball,re_strikeout,re_wild_pitches,re_boke,re_runs,re_responsible_runs
http://npb.jp/scores/2017/0824/s-t-21/box.html,2017年8月24日（木）,阪神タイガース,東京ヤクルトスワローズ,神　宮,0,6,3,1,11,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間2分      ◇入場者 24,190人    ",糸井,http://npb.jp/bis/players/91195119.html,3,2,1,0,0,0,2,0,0,1,右,上本,http://npb.jp/bis/players/01305118.html,3,2,0,0,0,0,0,0,1,1,二,福留,http://npb.jp/bis/players/61963888.html,4,0,0,0,0,1,1,0,0,0,左,ロジャース,http://npb.jp/bis/players/23025134.html,3,1,0,0,0,2,1,0,1,0,一,中谷,http://npb.jp/bis/players/51255133.html,5,1,0,0,1,1,0,0,3,0,中左,鳥谷,http://npb.jp/bis/players/21925119.html,4,1,0,0,1,0,1,0,1,0,三,北條,http://npb.jp/bis/players/11215137.html,5,2,0,0,0,2,0,0,0,0,遊,坂本,http://npb.jp/bis/players/11915132.html,4,1,0,0,0,1,0,1,0,捕,秋山,http://npb.jp/bis/players/51155131.html,3,0,0,0,0,0,0,0,0,0,投,3,1,0,2,1,0,0,0,0,秋山,http://npb.jp/bis/players/51155131.html,92,29,8,5,1,0,0,6,0,0,3,2,10,3,1,0,0,0,0,0,1,0,0,0,0
http://npb.jp/scores/2017/0824/s-t-21/box.html,2017年8月24日（木）,東京ヤクルトスワローズ,阪神タイガース,神　宮,1,3,6,0,5,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間2分      ◇入場者 24,190人    ",坂口,http://npb.jp/bis/players/21925117.html,4,2,0,0,0,0,0,0,0,0,右,山崎,http://npb.jp/bis/players/33135132.html,4,0,0,0,0,0,0,0,0,0,中,バレンティン,http://npb.jp/bis/players/13315133.html,3,2,0,0,1,0,0,0,2,0,左,山田,http://npb.jp/bis/players/91895133.html,4,0,0,0,0,1,0,0,0,0,二,リベロ,http://npb.jp/bis/players/03005134.html,4,0,0,0,0,1,0,0,0,0,一,藤井,http://npb.jp/bis/players/91295139.html,3,0,0,0,0,1,0,0,0,0,三,中村,http://npb.jp/bis/players/51255118.html,3,1,0,0,0,1,0,0,0,0,捕,奥村,http://npb.jp/bis/players/91595139.html,3,0,0,0,0,2,0,0,0,遊,星,http://npb.jp/bis/players/11815134.html,1,0,0,0,0,1,0,0,0,0,投,3,0,0,0,0,0,0,0,0,星,http://npb.jp/bis/players/11815134.html,109,27,5,8,2,3,1,5,0,0,6,6,70,18,1,0,3,0,2,0,4,0,0,0,0
http://npb.jp/scores/2017/0824/db-c-20/box.html,2017年8月24日（木）,広島東洋カープ,横浜DeNAベイスターズ,横　浜,0,4,5,0,9,0,"            【試合終了】            ◇開始 18時02分      ◇試合時間 3時間10分      ◇入場者 28,623人    ",田中,http://npb.jp/bis/players/61965139.html,5,2,0,0,0,1,0,0,1,1,遊,菊池,http://npb.jp/bis/players/61565135.html,5,1,1,0,0,3,0,0,1,0,二,丸,http://npb.jp/bis/players/21425116.html,4,0,0,0,0,2,1,0,0,0,中,新井,http://npb.jp/bis/players/01103888.html,4,2,1,0,0,2,1,0,1,0,一,松山,http://npb.jp/bis/players/01405116.html,3,2,1,0,0,0,1,0,1,0,右,エルドレッド,http://npb.jp/bis/players/13515135.html,4,0,0,0,0,2,0,0,0,0,左,西川,http://npb.jp/bis/players/71475132.html,4,1,0,0,0,1,0,0,0,0,三,磯村,http://npb.jp/bis/players/81185133.html,2,1,0,0,0,0,0,1,0,捕,中村祐,http://npb.jp/bis/players/71075139.html,1,0,0,0,0,0,0,0,0,0,投,1,0,0,0,0,0,0,0,0,中村祐,http://npb.jp/bis/players/71075139.html,100,27,7,6,2,1,1,3,0,0,3,3,27,9,0.2,0,4,0,0,0,0,0,0,2,2
http://npb.jp/scores/2017/0824/db-c-20/box.html,2017年8月24日（木）,横浜DeNAベイスターズ,広島東洋カープ,横　浜,1,5,4,1,10,0,"            【試合終了】            ◇開始 18時02分      ◇試合時間 3時間10分      ◇入場者 28,623人    ",桑原,http://npb.jp/bis/players/51755135.html,4,1,0,0,0,0,0,0,0,0,中,柴田,http://npb.jp/bis/players/41945132.html,3,2,1,0,0,1,0,0,0,0,二,筒香,http://npb.jp/bis/players/41945131.html,4,2,1,0,0,0,0,0,1,0,左,ロペス,http://npb.jp/bis/players/93195137.html,4,1,0,0,1,0,0,0,2,0,一,宮﨑,http://npb.jp/bis/players/51455137.html,4,0,0,0,0,2,0,0,0,0,三,戸柱,http://npb.jp/bis/players/41245132.html,3,0,0,0,0,0,1,0,0,0,捕,梶谷,http://npb.jp/bis/players/61565114.html,4,1,0,0,1,0,0,0,1,0,右,今永,http://npb.jp/bis/players/01305132.html,1,1,0,0,0,0,0,0,0,投,倉本,http://npb.jp/bis/players/91795130.html,4,1,0,0,0,0,0,0,1,0,遊,2,1,0,0,1,0,0,0,1,今永,http://npb.jp/bis/players/01305132.html,101,25,5,7,0,2,1,6,0,0,4,4,60,15,1,0,2,0,1,0,5,1,0,0,0
http://npb.jp/scores/2017/0824/m-e-18/box.html,2017年8月24日（木）,東北楽天ゴールデンイーグルス,千葉ロッテマリーンズ,ZOZOマリン,0,1,2,0,6,2,"            【試合終了】            ◇開始 18時15分      ◇試合時間 2時間54分      ◇入場者 19,705人    ",茂木,http://npb.jp/bis/players/61865132.html,2,0,0,0,0,0,2,0,0,0,遊,ペゲーロ,http://npb.jp/bis/players/83085132.html,4,2,2,0,0,0,0,0,0,0,指,ウィーラー,http://npb.jp/bis/players/03105130.html,4,0,0,0,0,2,0,0,0,0,三,アマダー,http://npb.jp/bis/players/23325132.html,4,0,0,0,0,0,0,0,0,0,一,銀次,http://npb.jp/bis/players/71375112.html,4,1,0,0,0,0,0,0,0,0,二,島内,http://npb.jp/bis/players/71975135.html,4,0,0,0,0,2,0,0,0,0,中,聖澤,http://npb.jp/bis/players/61265116.html,3,0,0,0,0,1,1,0,0,0,左,オコエ,http://npb.jp/bis/players/01505132.html,4,3,1,0,1,0,0,0,1,右,細川,http://npb.jp/bis/players/71475115.html,2,0,0,0,0,2,0,0,0,0,捕,2,0,0,0,0,0,0,0,0,安樂,http://npb.jp/bis/players/71175130.html,104,28,6.1,8,1,1,1,4,0,0,2,1,22,6,1,0,1,0,1,0,2,0,0,0,0
http://npb.jp/scores/2017/0824/m-e-18/box.html,2017年8月24日（木）,千葉ロッテマリーンズ,東北楽天ゴールデンイーグルス,ZOZOマリン,1,2,1,1,9,0,"            【試合終了】            ◇開始 18時15分      ◇試合時間 2時間54分      ◇入場者 19,705人    ",荻野,http://npb.jp/bis/players/71575131.html,3,1,0,0,1,0,0,0,1,0,右左,サントス,http://npb.jp/bis/players/13015134.html,4,2,1,0,0,1,0,0,0,1,中,鈴木,http://npb.jp/bis/players/81985135.html,3,0,0,0,0,1,1,0,0,0,二,ペーニャ,http://npb.jp/bis/players/93195135.html,4,2,1,0,0,1,0,0,0,0,指,角中,http://npb.jp/bis/players/41545114.html,1,0,0,0,0,0,0,0,0,0,左,中村,http://npb.jp/bis/players/51455130.html,4,1,0,0,0,1,0,0,0,0,三遊,三木,http://npb.jp/bis/players/51455139.html,1,0,0,0,0,0,0,1,0,0,遊,香月,http://npb.jp/bis/players/21525130.html,3,0,0,0,0,1,0,0,0,一三,吉田,http://npb.jp/bis/players/91695139.html,3,2,0,0,0,0,0,0,0,0,捕,4,1,1,1,1,0,0,1,0,関谷,http://npb.jp/bis/players/11015132.html,102,25,6,4,0,3,0,6,0,0,0,0,37,11,1,0,2,1,0,0,1,0,0,1,1
http://npb.jp/scores/2017/0824/h-l-21/box.html,2017年8月24日（木）,埼玉西武ライオンズ,福岡ソフトバンクホークス,ヤフオクドーム,0,1,10,0,7,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間44分      ◇入場者 36,164人    ",秋山,http://npb.jp/bis/players/31135133.html,4,1,0,0,0,2,0,0,0,0,中,源田,http://npb.jp/bis/players/71775134.html,4,1,0,0,0,0,0,0,0,0,遊,浅村,http://npb.jp/bis/players/51155118.html,3,0,0,0,0,2,1,0,0,0,二,山川,http://npb.jp/bis/players/21425139.html,4,0,0,0,0,3,0,0,0,0,一,栗山,http://npb.jp/bis/players/51755115.html,4,1,1,0,0,0,0,0,0,0,左,メヒア,http://npb.jp/bis/players/83385139.html,4,2,0,0,1,0,0,0,1,0,指,外崎,http://npb.jp/bis/players/41245130.html,4,0,0,0,0,0,0,0,0,0,三二,炭谷,http://npb.jp/bis/players/91995112.html,1,0,0,0,0,0,0,0,0,捕,木村文,http://npb.jp/bis/players/41745114.html,3,0,0,0,0,1,0,1,0,0,右,3,2,0,0,1,0,0,0,0,菊池,http://npb.jp/bis/players/51755131.html,69,17,3,5,2,3,0,4,0,0,7,7,73,20,1,0,5,2,0,0,6,0,1,3,3
http://npb.jp/scores/2017/0824/h-l-21/box.html,2017年8月24日（木）,福岡ソフトバンクホークス,埼玉西武ライオンズ,ヤフオクドーム,1,10,1,1,10,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間44分      ◇入場者 36,164人    ",川島,http://npb.jp/bis/players/81585112.html,1,0,0,0,0,0,2,0,0,0,二,今宮,http://npb.jp/bis/players/31335131.html,3,1,0,0,1,0,0,0,3,0,遊,中村晃,http://npb.jp/bis/players/11215116.html,4,1,0,0,1,1,0,0,1,0,左,柳田,http://npb.jp/bis/players/31835133.html,4,3,2,0,0,0,0,0,1,0,中,デスパイネ,http://npb.jp/bis/players/03505139.html,3,1,0,0,1,1,0,0,3,0,指,松田,http://npb.jp/bis/players/51655112.html,3,1,0,0,0,2,1,0,0,1,三,江川,http://npb.jp/bis/players/11315110.html,3,1,1,0,0,1,0,0,0,0,一,上林,http://npb.jp/bis/players/91395139.html,3,1,0,0,1,1,0,0,1,右,髙谷,http://npb.jp/bis/players/41045114.html,3,1,0,0,0,1,0,0,1,0,捕,4,0,0,3,0,0,0,0,0,中田,http://npb.jp/bis/players/51055110.html,112,28,7,5,1,1,1,6,0,0,1,1,27,8,1,0,2,0,0,0,2,0,0,0,0
http://npb.jp/scores/2017/0825/g-t-17/box.html,2017年8月25日（金）,阪神タイガース,読売ジャイアンツ,東京ドーム,0,3,6,0,11,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間1分      ◇入場者 45,070人    ",俊介,http://npb.jp/bis/players/51255131.html,5,3,0,0,0,2,0,0,1,0,中,上本,http://npb.jp/bis/players/01305118.html,4,0,0,0,0,0,0,0,0,0,二,糸井,http://npb.jp/bis/players/91195119.html,4,2,0,0,0,0,0,0,0,1,右,福留,http://npb.jp/bis/players/61963888.html,4,2,1,0,0,1,0,0,1,0,左,中谷,http://npb.jp/bis/players/51255133.html,4,0,0,0,0,1,0,0,0,0,一,鳥谷,http://npb.jp/bis/players/21925119.html,4,1,0,0,0,0,0,0,0,0,三,北條,http://npb.jp/bis/players/11215137.html,4,1,0,0,0,0,0,0,0,0,遊,梅野,http://npb.jp/bis/players/21325139.html,3,1,0,0,0,1,0,0,0,捕,青柳,http://npb.jp/bis/players/71175132.html,2,1,1,0,0,0,0,0,1,0,投,3,0,0,2,0,0,0,0,0,青柳,http://npb.jp/bis/players/71175132.html,79,21,4.2,6,1,2,0,3,0,0,5,5,61,15,1,0,4,0,1,0,5,0,0,1,1
http://npb.jp/scores/2017/0825/g-t-17/box.html,2017年8月25日（金）,読売ジャイアンツ,阪神タイガース,東京ドーム,1,6,3,1,10,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間1分      ◇入場者 45,070人    ",陽,http://npb.jp/bis/players/21825112.html,3,0,0,0,0,1,1,0,0,0,中,マギー,http://npb.jp/bis/players/21825137.html,4,2,1,0,0,0,0,0,0,0,二一,坂本勇,http://npb.jp/bis/players/51955114.html,3,0,0,0,0,2,1,0,0,0,遊,阿部,http://npb.jp/bis/players/21125113.html,4,3,0,0,0,0,0,0,2,0,一,村田,http://npb.jp/bis/players/81485117.html,3,1,0,0,0,1,1,0,1,0,三,亀井,http://npb.jp/bis/players/81385110.html,4,1,0,0,0,0,0,0,1,0,左,橋本到,http://npb.jp/bis/players/51455118.html,2,1,0,0,0,1,0,0,0,0,右,宇佐見,http://npb.jp/bis/players/61365132.html,3,1,0,0,1,0,0,0,2,捕,田口,http://npb.jp/bis/players/41945139.html,2,0,0,0,0,0,0,0,0,0,投,5,1,0,3,0,0,0,0,0,田口,http://npb.jp/bis/players/41945139.html,103,27,6,9,0,0,0,4,0,0,3,3,35,11,1,0,2,0,0,0,3,0,0,0,0
http://npb.jp/scores/2017/0825/s-db-19/box.html,2017年8月25日（金）,横浜DeNAベイスターズ,東京ヤクルトスワローズ,神　宮,0,8,6,1,12,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間14分      ◇入場者 30,419人    ",桑原,http://npb.jp/bis/players/51755135.html,3,1,0,0,0,0,1,0,1,0,中,柴田,http://npb.jp/bis/players/41945132.html,5,2,1,0,0,0,0,0,1,0,二,筒香,http://npb.jp/bis/players/41945131.html,4,3,2,0,0,0,0,0,4,0,左,ロペス,http://npb.jp/bis/players/93195137.html,5,3,0,0,0,0,0,0,0,0,一,宮﨑,http://npb.jp/bis/players/51455137.html,4,0,0,0,0,0,0,0,0,0,三,嶺井,http://npb.jp/bis/players/71475139.html,4,1,1,0,0,2,0,0,2,0,捕,梶谷,http://npb.jp/bis/players/61565114.html,3,1,0,0,0,1,1,0,0,0,右,井納,http://npb.jp/bis/players/61165137.html,2,0,0,0,0,0,0,0,0,投,倉本,http://npb.jp/bis/players/91795130.html,3,1,1,0,0,0,1,0,0,0,遊,2,0,0,0,0,0,0,1,0,井納,http://npb.jp/bis/players/61165137.html,92,24,6,5,0,1,0,4,0,0,1,1,59,17,1,0,7,2,1,0,3,0,0,5,5
http://npb.jp/scores/2017/0825/s-db-19/box.html,2017年8月25日（金）,東京ヤクルトスワローズ,横浜DeNAベイスターズ,神　宮,1,6,8,0,12,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間14分      ◇入場者 30,419人    ",坂口,http://npb.jp/bis/players/21925117.html,5,3,1,0,0,0,0,0,2,0,右,山崎,http://npb.jp/bis/players/33135132.html,4,0,0,0,0,1,0,0,0,0,中,バレンティン,http://npb.jp/bis/players/13315133.html,4,1,0,0,1,1,1,0,1,0,左,山田,http://npb.jp/bis/players/91895133.html,4,1,1,0,0,1,1,0,0,0,二,リベロ,http://npb.jp/bis/players/03005134.html,5,0,0,0,0,1,0,0,0,0,一三,藤井,http://npb.jp/bis/players/91295139.html,3,0,0,0,0,0,0,0,0,0,三,中村,http://npb.jp/bis/players/51255118.html,4,3,0,1,0,0,0,0,0,0,捕,奥村,http://npb.jp/bis/players/91595139.html,3,2,0,0,0,1,0,0,1,遊,ブキャナン,http://npb.jp/bis/players/43745134.html,1,0,0,0,0,1,0,0,0,0,投,5,2,2,1,0,0,1,0,0,ブキャナン,http://npb.jp/bis/players/43745134.html,98,29,6.1,9,0,3,0,2,0,0,6,6,36,11,2,0,3,0,1,0,1,0,0,2,2
http://npb.jp/scores/2017/0825/c-d-19/box.html,2017年8月25日（金）,中日ドラゴンズ,広島東洋カープ,マツダスタジアム,0,1,9,0,4,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間51分      ◇入場者 31,557人    ",京田,http://npb.jp/bis/players/81585134.html,3,1,0,0,0,1,1,0,0,0,遊,荒木,http://npb.jp/bis/players/71173882.html,3,0,0,0,0,1,0,0,0,0,二,大島,http://npb.jp/bis/players/01305131.html,4,1,0,0,0,0,0,0,0,0,中,ゲレーロ,http://npb.jp/bis/players/43545134.html,3,1,1,0,0,0,1,0,1,0,左,福田,http://npb.jp/bis/players/31635114.html,4,0,0,0,0,1,0,0,0,0,一,松井佑,http://npb.jp/bis/players/71475131.html,3,0,0,0,0,1,0,0,0,0,右,高橋,http://npb.jp/bis/players/91095135.html,3,1,0,0,0,0,0,0,0,0,三,武山,http://npb.jp/bis/players/61065117.html,2,0,0,0,0,1,0,0,0,捕,バルデス,http://npb.jp/bis/players/83385130.html,1,0,0,0,0,1,0,0,0,0,投,4,0,0,0,0,0,0,0,0,バルデス,http://npb.jp/bis/players/83385130.html,92,26,5,9,1,2,0,3,0,0,5,5,60,17,1,0,6,0,2,0,4,0,0,4,4
http://npb.jp/scores/2017/0825/c-d-19/box.html,2017年8月25日（金）,広島東洋カープ,中日ドラゴンズ,マツダスタジアム,1,9,1,1,15,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間51分      ◇入場者 31,557人    ",田中,http://npb.jp/bis/players/61965139.html,5,1,0,0,0,2,0,0,0,1,遊,菊池,http://npb.jp/bis/players/61565135.html,5,1,0,0,0,1,0,0,0,0,二,丸,http://npb.jp/bis/players/21425116.html,4,3,1,0,0,0,1,0,0,0,中,松山,http://npb.jp/bis/players/01405116.html,3,1,0,0,0,1,1,0,1,0,右,エルドレッド,http://npb.jp/bis/players/13515135.html,3,2,1,0,1,0,1,0,3,0,一,安部,http://npb.jp/bis/players/91195116.html,5,3,1,0,0,1,0,0,2,0,三,堂林,http://npb.jp/bis/players/61965131.html,4,0,0,0,0,0,1,0,1,0,左,石原,http://npb.jp/bis/players/51355115.html,4,1,0,0,0,0,0,0,1,捕,ジョンソン,http://npb.jp/bis/players/53355130.html,4,1,0,0,0,2,0,0,0,0,投,2,2,1,0,0,0,0,0,0,ジョンソン,http://npb.jp/bis/players/53355130.html,101,27,8,2,0,2,0,6,0,0,0,0,31,5,1,0,2,0,0,0,0,0,0,1,1
http://npb.jp/scores/2017/0825/e-f-16/box.html,2017年8月25日（金）,北海道日本ハムファイターズ,東北楽天ゴールデンイーグルス,Koboパーク宮城,0,5,3,1,6,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 4時間36分      ◇入場者 25,090人    ",西川,http://npb.jp/bis/players/21225133.html,5,0,0,0,0,1,0,0,0,0,中,松本,http://npb.jp/bis/players/21625135.html,4,0,0,0,0,1,1,0,0,0,右,大谷,http://npb.jp/bis/players/01305137.html,3,2,2,0,0,0,2,0,2,0,指,中田,http://npb.jp/bis/players/61065116.html,4,0,0,0,0,1,1,0,0,0,一,レアード,http://npb.jp/bis/players/23525130.html,5,2,2,0,0,0,0,0,1,0,三,大田,http://npb.jp/bis/players/41345118.html,4,1,1,0,0,0,1,0,0,0,左,太田,http://npb.jp/bis/players/81385130.html,3,0,0,0,0,1,0,0,0,0,二,大野,http://npb.jp/bis/players/61365118.html,4,0,0,0,0,2,1,0,0,捕,中島卓也,http://npb.jp/bis/players/11215118.html,4,1,0,0,0,0,0,0,0,1,遊,0,0,1,0,0,0,0,1,0,村田,http://npb.jp/bis/players/31635116.html,97,21,5,4,0,2,0,7,0,0,2,0,94,23,2,0,5,0,3,0,6,0,0,1,1
http://npb.jp/scores/2017/0825/e-f-16/box.html,2017年8月25日（金）,東北楽天ゴールデンイーグルス,北海道日本ハムファイターズ,Koboパーク宮城,1,3,5,0,9,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 4時間36分      ◇入場者 25,090人    ",オコエ,http://npb.jp/bis/players/01505132.html,5,2,1,0,0,2,0,0,1,0,中,茂木,http://npb.jp/bis/players/61865132.html,4,2,0,0,0,1,1,0,0,1,遊,ペゲーロ,http://npb.jp/bis/players/83085132.html,4,1,0,0,0,3,1,0,1,0,右,ウィーラー,http://npb.jp/bis/players/03105130.html,5,1,0,0,0,1,0,0,0,0,三,銀次,http://npb.jp/bis/players/71375112.html,4,0,0,0,0,1,1,0,0,0,二一,アマダー,http://npb.jp/bis/players/23325132.html,5,1,0,0,0,1,0,0,0,0,指,枡田,http://npb.jp/bis/players/81485112.html,3,0,0,0,0,2,0,0,0,0,一,嶋,http://npb.jp/bis/players/01905114.html,4,1,0,0,0,0,0,0,0,捕,聖澤,http://npb.jp/bis/players/61265116.html,3,1,1,0,0,1,1,0,0,0,左,1,0,0,1,0,0,0,1,0,岸,http://npb.jp/bis/players/91795114.html,129,26,6,5,0,2,0,2,0,0,3,2,88,18,0.1,0,1,0,5,0,4,0,0,2,2
http://npb.jp/scores/2017/0825/l-bs-18/box.html,2017年8月25日（金）,オリックス・バファローズ,埼玉西武ライオンズ,県営大宮,0,0,8,0,4,2,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間39分      ◇入場者 17,436人    ",宮﨑,http://npb.jp/bis/players/41645133.html,3,0,0,0,0,1,0,0,0,0,中,大城,http://npb.jp/bis/players/11515132.html,4,2,0,0,0,1,0,0,0,0,遊二,吉田正,http://npb.jp/bis/players/63165132.html,3,0,0,0,0,0,1,0,0,0,指,ロメロ,http://npb.jp/bis/players/73975134.html,4,0,0,0,0,2,0,0,0,0,右,小谷野,http://npb.jp/bis/players/71975117.html,1,0,0,0,0,0,0,0,0,0,三,中島,http://npb.jp/bis/players/01005113.html,3,0,0,0,0,2,0,0,0,0,一三,T-岡田,http://npb.jp/bis/players/61365112.html,3,1,0,0,0,0,0,0,0,0,左,小島,http://npb.jp/bis/players/91795135.html,3,0,0,0,0,0,0,0,0,二中,若月,http://npb.jp/bis/players/41645139.html,1,0,0,0,0,1,0,0,0,0,捕,5,1,0,1,1,0,0,0,0,ディクソン,http://npb.jp/bis/players/51855137.html,75,21,4,7,1,2,0,2,0,0,6,4,70,18,1,0,4,1,2,0,6,0,0,2,2
http://npb.jp/scores/2017/0825/l-bs-18/box.html,2017年8月25日（金）,埼玉西武ライオンズ,オリックス・バファローズ,県営大宮,1,8,0,1,11,1,"            【試合終了】            ◇開始 18時00分      ◇試合時間 2時間39分      ◇入場者 17,436人    ",秋山,http://npb.jp/bis/players/31135133.html,3,1,0,0,0,1,1,0,1,0,中,源田,http://npb.jp/bis/players/71775134.html,4,2,0,0,0,1,0,0,0,0,遊,浅村,http://npb.jp/bis/players/51155118.html,3,1,0,0,0,1,0,0,2,0,二,山川,http://npb.jp/bis/players/21425139.html,3,1,1,0,0,0,1,0,2,0,一,栗山,http://npb.jp/bis/players/51755115.html,3,0,0,0,0,1,0,0,0,0,左,メヒア,http://npb.jp/bis/players/83385139.html,3,2,0,0,1,0,1,0,2,0,指,外崎,http://npb.jp/bis/players/41245130.html,4,2,0,0,0,1,0,0,0,0,三二,岡田,http://npb.jp/bis/players/31535139.html,4,0,0,0,0,1,0,0,0,捕,金子侑,http://npb.jp/bis/players/01505137.html,3,2,1,0,1,0,1,0,1,2,右左,2,0,0,2,0,0,0,0,0,野上,http://npb.jp/bis/players/81285118.html,76,21,6,3,0,1,0,7,0,0,0,0,39,10,1,0,1,0,0,0,1,0,0,0,0
http://npb.jp/scores/2017/0825/h-m-19/box.html,2017年8月25日（金）,千葉ロッテマリーンズ,福岡ソフトバンクホークス,ヤフオクドーム,0,10,3,0,19,2,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間54分      ◇入場者 35,926人    ",荻野,http://npb.jp/bis/players/71575131.html,6,4,1,0,1,0,0,0,3,1,右中,香月,http://npb.jp/bis/players/21525130.html,4,1,0,0,0,0,0,0,0,0,一,鈴木,http://npb.jp/bis/players/81985135.html,4,4,0,1,0,0,1,0,3,0,二,ペーニャ,http://npb.jp/bis/players/93195135.html,5,1,0,0,1,0,0,0,2,0,指,角中,http://npb.jp/bis/players/41545114.html,3,1,0,0,0,1,1,0,0,0,左,中村,http://npb.jp/bis/players/51455130.html,5,3,1,0,0,0,0,0,0,0,遊,サントス,http://npb.jp/bis/players/13015134.html,4,0,0,0,0,2,0,0,0,0,中,田村,http://npb.jp/bis/players/41945137.html,5,3,1,1,0,1,0,0,2,捕,大嶺翔,http://npb.jp/bis/players/81385131.html,3,1,0,0,0,1,1,0,0,0,三,3,1,0,0,0,0,0,1,0,酒居,http://npb.jp/bis/players/61765134.html,83,22,5,7,2,1,0,2,0,0,3,3,63,16,1,0,1,0,1,1,5,0,0,0,0
http://npb.jp/scores/2017/0825/h-m-19/box.html,2017年8月25日（金）,福岡ソフトバンクホークス,千葉ロッテマリーンズ,ヤフオクドーム,1,3,10,1,8,0,"            【試合終了】            ◇開始 18時00分      ◇試合時間 3時間54分      ◇入場者 35,926人    ",明石,http://npb.jp/bis/players/51155119.html,4,2,0,0,1,2,1,0,2,0,一二,今宮,http://npb.jp/bis/players/31335131.html,5,0,0,0,0,1,0,0,0,0,遊,中村晃,http://npb.jp/bis/players/11215116.html,4,3,0,0,1,0,0,0,1,0,左,柳田,http://npb.jp/bis/players/31835133.html,4,0,0,0,0,1,0,0,0,0,中,デスパイネ,http://npb.jp/bis/players/03505139.html,4,1,0,0,0,0,0,0,0,0,指,松田,http://npb.jp/bis/players/51655112.html,3,0,0,0,0,1,1,0,0,0,三,上林,http://npb.jp/bis/players/91395139.html,4,0,0,0,0,1,0,0,0,0,右,甲斐,http://npb.jp/bis/players/91595133.html,1,0,0,0,0,0,0,0,0,捕,本多,http://npb.jp/bis/players/41445112.html,2,1,0,0,0,0,0,0,0,0,二,4,1,0,1,0,0,0,0,1,東浜,http://npb.jp/bis/players/01005137.html,92,22,4,11,2,0,0,2,0,0,5,5,103,25,1,0,8,0,4,0,3,0,0,5,5
